Fate/EXTELLA: The Umbral Star,['Action'],['Marvelous (XSEED)'],['3.069 GB'],"['July 25, 2017']",69,7.0,"['Japanese, English, Korean, Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Best Buy': ['Physical', '$35.99', '-10%']}"
Evergate,"['Platformer, Puzzle, Adventure, Indie']",['PQube'],['3.622 GB'],"['August 18, 2020']",70,7.7,"['Japanese, English, Spanish, French, German, Russian, Korean, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$15.99', '-20%']}"
My Brother Rabbit,"['Adventure, Puzzle']",['Forever Entertainment'],['1.037 GB'],"['September 21, 2018']",67,8.0,"['English, Spanish, French, German, Italian, Portuguese, Russian']","['TV, Tabletop, Handheld']",{}
Miniature - The Story Puzzle,"['Puzzle, Board Game, Strategy']",['Run-Down Games'],['705 MB'],"['October 17, 2019']",tbd,tbd,['English'],"['TV, Tabletop, Handheld']",{}
LEGO DC Super-Villains,['Action'],['WB Games'],['11.393 GB'],"['NA/EU', 'October 16, 2018JP', 'October 25, 2018']",75,7.5,"['Japanese, English, Spanish, Portuguese, French, German, Italian, Dutch, Russian, Korean, Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$17.99', '-70%']}"
Banner Saga Trilogy,"['Strategy, Role-Playing, Indie']",['Gearbox Publishing'],[],"['September 20, 2018']",tbd,7.3,[],[],"{'Amazon.com': ['Physical', '$25.12', '-50%']}"
Isoland 2 - Ashes of Time,"['Adventure, Puzzle, Simulation']",['ORENDA'],['913 MB'],"['April 25, 2019']",tbd,tbd,"['Japanese, English, Spanish, French, German, Portuguese, Russian, Korean, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$2.50', '-31%']}"
Niffelheim,"['Action, Adventure, Role-Playing, Platformer']",['Ellada Games'],['957 MB'],"['NA/EU', 'September 20, 2019JP', 'May  7, 2020']",tbd,tbd,"['Japanese, English, Portuguese, Spanish, French, German, Italian, Russian, Korean, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$5.99', '-70%']}"
Rock of Ages 3: Make & Break,"['Strategy, Action, Racing, Multiplayer']",['Modus Games'],['2.873 GB'],"['NA/EU', 'July 21, 2020JP', 'August 20, 2020']",64,tbd,"['Japanese, English, Spanish, French, German, Italian, Russian, Korean, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Amazon.com': ['Physical', '$18.60', '-38%']}"
Phantom Doctrine,"['Strategy, Adventure, Role-Playing, Simulation']",['Forever Entertainment'],['6.589 GB'],"['NA', 'June  6, 2019EU', 'June 13, 2019']",71,6.9,"['German, English, Spanish, French, Italian, Russian']","['TV, Tabletop, Handheld']",{}
WAKU WAKU SWEETS,"['Adventure, Simulation, Action, Study']",['Sonic Powered'],['2.262 GB'],"['November 22, 2018']",tbd,tbd,"['Japanese, English']","['TV, Tabletop, Handheld']","{'Walmart': ['Physical', '$29.10', '-27%']}"
Collection 1 Pack,[],['Ubisoft'],['48 MB'],"['October 16, 2018']",[],[],[],[],"{'Nintendo eShop': ['Digital Download', '$14.99', '-75%']}"
Clue: Complete Collection,[],['Marmalade Game Studio'],['1.535 GB'],"['November 30, 2018']",[],[],[],[],"{'Nintendo eShop': ['Digital Download', '$19.99', '-50%']}"
Dead by Daylight,"['Action, Multiplayer']",['Behaviour Interactive'],['17.16 GB'],"['NA/EU', 'September 24, 2019JP', 'September 26, 2019']",61,3.1,"['Japanese, English, French, Spanish, German, Italian, Russian, Korean, Chinese (Simplified), Chinese (Traditional), Portuguese']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$17.99', '-40%']}"
Riverbond,"['Action, Adventure, Arcade, Party']",['Cococucumber'],['562 MB'],"['December 10, 2019']",60,tbd,"['Japanese, English, Spanish, Portuguese, French, German, Italian, Russian, Korean, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$7.49', '-70%']}"
TRIVIAL PURSUIT Live!,"['Party, Board Game, Education, Multiplayer']",['Ubisoft'],['1.336 GB'],"['October 30, 2018']",tbd,6.1,"['English, French, Spanish, German']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$9.99', '-50%']}"
Super Mario Maker 2,"['Action, Platformer']",['Nintendo'],['3.062 GB'],"['June 28, 2019']",88,8.5,"['Japanese, English, Spanish, French, German, Italian, Dutch, Russian, Korean, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Amazon.com': ['Physical', '$49.99', '-17%'], 'Best Buy': ['Physical', '$49.99', '-17%']}"
